"X.1" "X.2" "y" "delta"
"373" 1 1.27943097382277 0.285300684438263 1
"374" 1 -0.146874696054155 0.294174153323568 1
"375" 1 0.131428849287683 1.34474414286376 1
"376" 1 1.62731040550006 0.659211603141647 1
"377" 1 0.966339485313198 1.7 0
"378" 1 -1.0165732752474 1.7 0
"379" 1 -0.668693843570102 0.301683700957562 1
"380" 1 1.66209834866779 0.479280859017511 1
"381" 1 0.305368565126332 0.914551587713277 1
"382" 1 0.931551542145468 1.7 0
"383" 1 -0.425178241395993 1.7 0
"384" 1 0.931551542145468 0.311100778395216 1
"385" 1 0.131428849287683 0.40377430328646 1
"386" 1 1.45337068966141 0.312267946400245 1
"387" 1 -1.08614916158286 0.402670699777909 1
"388" 1 -0.738269729905562 0.534041595497199 1
"389" 1 -1.39924065009243 0.636562757715146 1
"390" 1 -0.98178533207967 0.360443451489631 1
"391" 1 1.66209834866779 0.343323265376633 1
"392" 1 -0.703481786737832 1.02825698048305 1
"393" 1 0.792399769474549 0.918965807422489 1
"394" 1 1.00112742848093 0.880548402568821 1
"395" 1 -1.3644527069247 0.856976792014988 1
"396" 1 -0.91220944574421 0.55578622557925 1
"397" 1 -0.773057673073291 1.7 0
"398" 1 -1.3644527069247 1.7 0
"399" 1 -1.32966476375697 0.7566488407283 1
"400" 1 1.73167423500325 0.545156827509444 1
"401" 1 1.69688629183552 0.867738624851183 1
"402" 1 -1.26008887742151 0.57162938623046 1
"403" 1 1.41858274649369 0.533544007781618 1
"404" 1 0.270580621958602 1.2710336434758 1
"405" 1 -0.355602355060534 1.7 0
"406" 1 -0.181662639221885 0.605861349486816 1
"407" 1 0.722823883139089 1.62332438205851 1
"408" 1 -1.43402859326016 1.47530662727651 1
"409" 1 -0.564330014066913 1.45883109293696 1
"410" 1 0.65324799680363 0.564500299132113 1
"411" 1 -0.633905900402372 1.7 0
"412" 1 1.17506714431958 0.633210467344095 1
"413" 1 -0.98178533207967 0.567213865856498 1
"414" 1 -0.00772292338323606 1.7 0
"415" 1 -0.773057673073291 0.628661124880209 1
"416" 1 -1.05136121841513 0.866231609097417 1
"417" 1 1.59252246233233 0.295071438014039 1
"418" 1 -0.599117957234642 1.7 0
"419" 1 -0.0772988097186956 1.07865170203274 1
"420" 1 -1.64275625226654 1.7 0
"421" 1 0.166216792455413 1.7 0
"422" 1 0.514096224132711 1.7 0
"423" 1 0.340156508294062 0.98293443748893 1
"424" 1 -0.599117957234642 0.474393110383109 1
"425" 1 1.38379480332596 1.40307313957751 1
"426" 1 0.444520337797251 1.04646392199299 1
"427" 1 -0.668693843570102 0.628053554361043 1
"428" 1 -0.390390298228264 0.828135441890293 1
"429" 1 -1.15572504791832 1.7 0
"430" 1 1.27943097382277 0.519109933749117 1
"431" 1 1.59252246233233 0.61810146089425 1
"432" 1 0.235792678790872 0.496267806682153 1
"433" 1 -0.599117957234642 0.595405671283599 1
"434" 1 1.73167423500325 0.563163728704956 1
"435" 1 -0.91220944574421 1.7 0
"436" 1 0.409732394629521 0.584326774549809 1
"437" 1 -1.3644527069247 1.7 0
"438" 1 -0.0425108665509658 0.729804587140562 1
"439" 1 -1.39924065009243 1.7 0
"440" 1 -1.15572504791832 1.7 0
"441" 1 -0.738269729905562 0.791741881456584 1
"442" 1 0.305368565126332 0.334679386008102 1
"443" 1 0.827187712642279 0.432355093115339 1
"444" 1 -1.15572504791832 0.298870093900753 1
"445" 1 1.27943097382277 0.377240717443908 1
"446" 1 0.722823883139089 0.604870174361136 1
"447" 1 0.931551542145468 0.354190717843757 1
"448" 1 -1.22530093425378 1.7 0
"449" 1 -0.494754127731453 0.436001107042065 1
"450" 1 0.6184600536359 1.7 0
"451" 1 0.0966409061199533 0.904585187110845 1
"452" 1 -0.529542070899183 0.957366303379508 1
"453" 1 -0.877421502576481 0.671262171471401 1
"454" 1 -1.53839242276335 1.7 0
"455" 1 -0.91220944574421 0.513089019749447 1
"456" 1 1.38379480332596 1.7 0
"457" 1 1.10549125798412 0.438380054267233 1
"458" 1 0.861975655810008 0.936375874384316 1
"459" 1 -1.19051299108605 1.7 0
"460" 1 -1.29487682058924 0.679025202115571 1
"461" 1 1.66209834866779 0.486085961063449 1
"462" 1 -0.216450582389615 1.1972551450967 1
"463" 1 -0.112086752886425 1.1779856741702 1
"464" 1 -1.15572504791832 1.7 0
"465" 1 0.305368565126332 0.467614858731348 1
"466" 1 -0.773057673073291 1.7 0
"467" 1 -0.91220944574421 0.441615663356112 1
"468" 1 0.68803593997136 0.483680992851824 1
"469" 1 -0.738269729905562 0.814359425546438 1
"470" 1 1.10549125798412 1.7 0
"471" 1 -1.39924065009243 0.81006407138624 1
"472" 1 1.14027920115185 1.01979427880207 1
"473" 1 -0.251238525557345 1.7 0
"474" 1 0.896763598977738 1.7 0
"475" 1 0.58367211046817 1.10309919439019 1
"476" 1 -0.181662639221885 0.420511839969499 1
"477" 1 0.444520337797251 0.856514651610276 1
"478" 1 -1.712332138602 1.7 0
"479" 1 -0.98178533207967 1.7 0
"480" 1 0.722823883139089 0.291012698639964 1
"481" 1 -0.98178533207967 1.32368681061803 1
"482" 1 1.10549125798412 1.09594855022772 1
"483" 1 -0.668693843570102 0.540245500420115 1
"484" 1 0.65324799680363 0.434586184698285 1
"485" 1 1.52294657599687 0.910615451818347 1
"486" 1 -1.32966476375697 1.05371025973381 1
"487" 1 -1.29487682058924 0.381888160121231 1
"488" 1 0.6184600536359 0.512113196099885 1
"489" 1 -0.251238525557345 0.669152177651858 1
"490" 1 1.17506714431958 1.00568928318126 1
"491" 1 1.66209834866779 1.11090894517921 1
"492" 1 -1.46881653642789 1.7 0
"493" 1 -0.146874696054155 0.64087545819586 1
"494" 1 0.722823883139089 0.366182000189332 1
"495" 1 -1.43402859326016 0.654776175983397 1
"496" 1 1.73167423500325 0.907046656949045 1
"497" 1 -0.842633559408751 1.7 0
"498" 1 -1.57318036593108 1.7 0
"499" 1 0.65324799680363 0.476628677581477 1
"500" 1 1.00112742848093 1.7 0
"501" 1 -0.494754127731453 1.7 0
"502" 1 -0.459966184563723 0.720336947597826 1
"503" 1 -0.738269729905562 1.7 0
"504" 1 -1.46881653642789 0.757147639415782 1
"505" 1 -0.459966184563723 0.380729892496019 1
"506" 1 -1.12093710475059 1.7 0
"507" 1 0.131428849287683 1.7 0
"508" 1 0.0270650197844937 0.33489035074393 1
"509" 1 1.5577345191646 1.40961696526464 1
"510" 1 -0.529542070899183 1.7 0
"511" 1 -0.112086752886425 0.799410789106964 1
"512" 1 -1.43402859326016 0.853139094178692 1
"513" 1 1.27943097382277 0.847179629192354 1
"514" 1 -0.355602355060534 1.7 0
"515" 1 0.827187712642279 0.629151411497077 1
"516" 1 -1.12093710475059 0.46552617773812 1
"517" 1 -0.146874696054155 0.539045891663844 1
"518" 1 0.966339485313198 0.467996094078645 1
"519" 1 -1.50360447959562 0.647416246177959 1
"520" 1 1.10549125798412 0.467685512397717 1
"521" 1 -0.668693843570102 1.7 0
"522" 1 -0.459966184563723 1.7 0
"523" 1 -0.633905900402372 0.364891122609552 1
"524" 1 -1.60796830909881 0.384304361137488 1
"525" 1 0.0618529629522235 0.356098639212332 1
"526" 1 0.6184600536359 0.445548081980272 1
"527" 1 1.41858274649369 0.390481482187014 1
"528" 1 -1.64275625226654 0.755551593732334 1
"529" 1 1.69688629183552 0.441353165998964 1
"530" 1 -0.668693843570102 0.350414895515162 1
"531" 1 1.52294657599687 0.669622686572058 1
"532" 1 0.65324799680363 0.537702768434219 1
"533" 1 -0.181662639221885 1.7 0
"534" 1 1.10549125798412 1.20825873792618 1
"535" 1 -1.60796830909881 0.651926205965329 1
"536" 1 0.827187712642279 0.613668475744432 1
"537" 1 -0.529542070899183 1.45289581244937 1
"538" 1 1.14027920115185 0.357325504005483 1
"539" 1 0.131428849287683 1.11070794245524 1
"540" 1 -0.773057673073291 0.410293033856135 1
"541" 1 1.07070331481639 1.04498402954864 1
"542" 1 -1.39924065009243 0.660240797336388 1
"543" 1 1.17506714431958 0.450751326364239 1
"544" 1 -0.773057673073291 0.353383150601586 1
"545" 1 0.896763598977738 0.786641032374832 1
"546" 1 1.62731040550006 1.02246660194081 1
"547" 1 -1.43402859326016 1.7 0
"548" 1 1.24464303065504 0.457324293842151 1
"549" 1 1.07070331481639 1.15923641966606 1
"550" 1 -0.390390298228264 1.7 0
"551" 1 -0.599117957234642 1.7 0
"552" 1 -1.0165732752474 1.03143041021166 1
"553" 1 0.235792678790872 0.901955986928463 1
"554" 1 1.34900686015823 1.7 0
"555" 1 0.0966409061199533 0.469531279749345 1
"556" 1 0.305368565126332 0.800449339404569 1
"557" 1 0.58367211046817 0.446807078097386 1
"558" 1 0.0966409061199533 1.7 0
"559" 1 0.0270650197844937 0.398777019802829 1
"560" 1 -1.67754419543427 1.43279921972826 1
"561" 1 -1.57318036593108 0.558655101036613 1
"562" 1 1.48815863282914 0.724986835858551 1
"563" 1 0.931551542145468 0.580778323220122 1
"564" 1 -1.0165732752474 0.530996405178132 1
"565" 1 0.54888416730044 1.7 0
"566" 1 0.54888416730044 0.725643231639133 1
"567" 1 -0.355602355060534 0.835397119836431 1
"568" 1 1.10549125798412 0.517971807992574 1
"569" 1 0.166216792455413 1.61378200809182 1
"570" 1 1.34900686015823 0.515062835072449 1
"571" 1 0.201004735623143 0.404618138529508 1
"572" 1 1.41858274649369 0.538320712083368 1
"573" 1 0.305368565126332 0.467884328569297 1
"574" 1 -0.251238525557345 1.07721894752719 1
"575" 1 1.5577345191646 0.440163478570656 1
"576" 1 0.722823883139089 0.620745721475751 1
"577" 1 -0.286026468725074 1.7 0
"578" 1 -1.67754419543427 1.7 0
"579" 1 0.235792678790872 0.315036846409086 1
"580" 1 -0.00772292338323606 1.7 0
"581" 1 1.3142189169905 0.314691474272839 1
"582" 1 1.10549125798412 0.522817392767895 1
"583" 1 1.24464303065504 1.00925652202252 1
"584" 1 -0.459966184563723 0.302317478974923 1
"585" 1 1.3142189169905 0.911434212624107 1
"586" 1 -1.19051299108605 1.16877703351173 1
"587" 1 -0.738269729905562 1.7 0
"588" 1 0.58367211046817 1.7 0
"589" 1 1.66209834866779 0.380316071677569 1
"590" 1 0.305368565126332 0.281440276397492 1
"591" 1 0.0966409061199533 0.435159265649166 1
